"last_name, first_name","player_id","year","pa","k_percent","bb_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Miller, Erik","669062","2024","284",30.6,13.4,".296",".276",25.3,7,41.1,"79.08203359","94.208134167",30.4,43.5
"Hall, DL","669084","2024","197",22.3,10.7,".350",".329",28.3,8.7,37.8,"75.073509194","93.863195285",23.6,43.4
"Estrada, Jeremiah","669093","2024","252",37.3,9.1,".239",".252",35.8,5.2,37.3,"79.316654925","93.81656194",36,53.7
"McMillon, John","669111","2024","47",27.7,10.6,".234",".225",24.1,3.4,20.7,"75.408372143","92.163365357",37.5,44.4
"Hurt, Kyle","669165","2024","27",11.1,3.7,".314",".371",47.8,4.3,47.8,"82.244455833","94.344196522",25.5,63.2
"Heasley, Jonathan","669169","2024","29",13.8,10.3,".481",".415",23.8,9.5,57.1,"82.739921818","96.108839048",21.7,42.6
"Nelson, Ryne","669194","2024","630",20,5.4,".322",".315",34.5,7.5,41.6,"79.83287319","94.487586272",18.2,51.8
"Bachar, Lake","669199","2024","40",27.5,10,".357",".372",44,16,48,"82.225596923","95.3638272",27.1,43.5
"Burnes, Corbin","669203","2024","784",23.1,6.1,".273",".284",26.8,6.7,31.6,"76.693803832","93.206229159",28.6,48.8
"Akin, Keegan","669211","2024","313",31,6.1,".255",".250",29.7,7.7,37.4,"77.430605158","93.834416667",30,47.2
"Morgan, Eli","669212","2024","167",20.4,6.6,".256",".247",28.9,2.5,28.1,"74.099472667","92.249199328",24.9,53.4
"Kuhnel, Joel","669270","2024","39",12.8,0,".248",".299",30.3,6.1,39.4,"77.312104706","94.174274242",22.2,51.3
"Lee, Dylan","669276","2024","240",31.7,7.1,".277",".255",35.4,7.5,32,"76.755771507","93.202362621",37.7,57.4
"Gilbert, Logan","669302","2024","803",27.4,4.6,".255",".277",33,7.2,39.3,"78.976067127","94.386132799",31.7,50.4
"Reynolds, Sean","669308","2024","49",42.9,10.2,".288",".214",36.4,0,22.7,"71.879418182","92.312448571",39.2,43.1
"Wells, Tyler","669330","2024","67",19.4,4.5,".353",".407",37.3,11.8,45.1,"77.833022692","95.39068098",26.5,52.5
"Baz, Shane","669358","2024","319",21.6,8.5,".266",".296",28.3,7.3,42,"81.272223273","94.212895936",24.4,50.2
"Ginn, J.T.","669372","2024","142",20.4,6.3,".321",".327",34.3,6.9,45.1,"79.443806863","94.82273402",28.3,47.4
"Skubal, Tarik","669373","2024","753",30.3,4.6,".246",".259",32.8,6.7,34,"76.237438397","93.350550846",31.9,51.8
"Mlodzinski, Carmen","669387","2024","209",22,9.1,".272",".290",29.6,2.8,35.2,"79.432965571","93.818028357",26.1,48.2
"White, Owen","669391","2024","18",0,5.6,".606",".433",41.2,0,52.9,"82.194047778","95.610831765",5.7,50.7
"Sauer, Matt","669422","2024","84",10.7,13.1,".408",".364",33.3,9.5,42.9,"81.27310375","93.931096349",15.9,48
"Rogers, Trevor","669432","2024","562",17.3,10,".350",".349",33.3,8.4,44.4,"80.391399303","94.92394505",20.9,46.2
"Englert, Mason","669438","2024","93",17.2,5.4,".353",".362",35.2,14.1,47.9,"78.232894","95.296691429",27.4,52.1
"Bieber, Shane","669456","2024","45",44.4,2.2,".244",".257",45.8,4.2,41.7,"77.024256667","94.201522083",36.7,47.6
"Nelson, Kyle","669459","2024","42",19,9.5,".289",".364",40,6.7,53.3,"79.6126","95.550509",23,51
"Liberatore, Matthew","669461","2024","358",21.2,7.8,".313",".316",31.7,7.1,38.6,"79.153381475","94.390364774",25,52.1
"Pallante, Andre","669467","2024","509",18.5,9.4,".293",".289",24.4,3.3,38.1,"75.339766989","93.795724801",19.8,46.4
"Basso, Brady","669620","2024","93",20.4,5.4,".297",".292",33.3,7.2,42,"81.117781143","93.402275362",24.1,46.3
"Bender, Anthony","669622","2024","228",25.9,7.9,".296",".291",32,4.8,40.8,"75.789157808","93.922491164",22.2,42.9
"Long, Sam","669674","2024","176",25,9.7,".286",".312",30.7,7.9,33.3,"76.673077321","93.262469911",27.5,47.6
"Weissert, Greg","669711","2024","263",22.1,7.6,".310",".290",33.5,5.9,40.5,"78.219672637","93.989904231",20.1,48.3
"Wesneski, Hayden","669713","2024","283",23.7,7.4,".293",".318",32.6,9.3,36.8,"75.673705104","93.85465901",25.5,45.6
"Daniel, Davis","669721","2024","134",20.9,4.5,".367",".326",39.4,10.1,39.4,"74.7893132","93.91111303",20.2,49.8
"Hanifee, Brenan","669724","2024","120",19.2,5,".277",".272",27.5,4.4,36.3,"73.991411957","93.210307363",17.7,49.2
"Hernandez, Jose E.","669796","2024","25",16,16,".350",".452",47.1,23.5,47.1,"82.18678","95.082868235",34.1,49.4
"Blanco, Ronel","669854","2024","676",24.6,10.1,".276",".311",30.1,9.3,35.5,"78.14814367","93.702377385",29,48.6
"Snead, Kirby","669912","2024","48",14.6,14.6,".367",".332",20.6,2.9,41.2,"76.188721176","94.601324545",26.3,40.8
"Kirby, George","669923","2024","778",23,3,".287",".289",30.5,8.1,36.3,"78.774593274","93.753520357",23.9,53.4
"White, Mitch","669952","2024","110",11.8,11.8,".366",".382",38.6,8.4,42.2,"78.709074634","94.431125432",16,51.3
"Festa, Matt","670036","2024","100",24,8,".296",".302",29.9,6,34.3,"74.304525152","93.189386515",26.2,55.6
"Rosenberg, Kenny","670046","2024","104",16.3,7.7,".365",".370",36.7,10.1,38,"80.688312051","94.176632179",22.2,46.9
"Holderman, Colin","670059","2024","223",25.1,11.2,".307",".318",37.2,10.9,38,"75.891214265","93.662995956",29,45.6
"Francis, Bowden","670102","2024","408",22.5,5.4,".272",".291",35.5,8.7,36.2,"79.064047622","93.806003811",21.2,51.7
"Oller, Adam","670124","2024","189",19,11.6,".347",".329",28.7,8.5,38.8,"81.188518438","94.207483228",21.5,43.2
"Dunshee, Parker","670161","2024","14",21.4,14.3,".595",".592",50,37.5,62.5,"90.466615","97.98059625",40,39.2
"Schreiber, John","670167","2024","224",20.5,8.9,".287",".286",25.3,3.9,37,"77.776550533","94.1672988",21.3,45.6
"Winckowski, Josh","670174","2024","336",17.9,7.7,".327",".324",34.1,6.1,43.1,"76.730726667","94.343318208",20.9,47.8
"Kristofak, Zac","670219","2024","11",18.2,18.2,".434",".382",28.6,0,57.1,"88.8696075","97.407774286",40,38.5
"Vines, Darius","670241","2024","66",13.6,6.1,".427",".388",32.7,9.6,48.1,"75.315944615","94.870004038",22.3,50.6
"Bednar, David","670280","2024","262",22.1,10.7,".319",".322",30.8,9.3,39.5,"79.970762235","94.462997235",27.6,50.9
"McCaughan, Darren","670766","2024","195",14.4,7.7,".390",".364",37,8.2,39,"78.17978662","94.275604437",15.5,45.1
"Gillaspie, Logan","670810","2024","49",14.3,0,".355",".334",46.3,7.3,48.8,"80.012940476","95.34536439",17.2,61.6
"Zuñiga, Guillo","670871","2024","76",15.8,10.5,".350",".319",32.7,7.3,49.1,"80.265268214","94.942600545",20.5,45
"Richards, Trevor","670950","2024","277",22.4,12.6,".273",".297",31.1,6.8,37.9,"78.119635568","93.442446193",23.2,44.2
"Uceta, Edwin","670955","2024","159",35.8,5,".213",".220",32.3,3.2,31.2,"76.943605652","93.000901648",34,51.6
"Morejon, Adrian","670970","2024","272",26.1,7.7,".304",".286",31.8,8.4,32.4,"74.824847865","93.308896384",27.1,52.1
"Ramírez, Yohan","670990","2024","208",21.6,8.2,".351",".331",29.9,6.7,34.3,"77.597401538","93.79945093",24.8,42.1
"Abbott, Andrew","671096","2024","586",19.5,8.9,".323",".314",36.6,9.3,33.5,"78.18333039","93.177609095",22.5,47.6
"Allen, Logan","671106","2024","432",18.3,9.5,".390",".370",36,11.4,46.4,"80.018277434","95.493760921",21.1,45
"Peralta, Sammy","671111","2024","72",15.3,9.7,".387",".424",40.7,13,50,"80.255487778","95.659009444",19,42.9
"Rutledge, Jackson","671131","2024","34",26.5,5.9,".336",".354",36.4,9.1,36.4,"80.923942727","93.998442273",24.2,44.6
"Boyle, Joe","671212","2024","226",24.8,17.7,".334",".322",32.5,4,40.5,"77.449081746","93.74519008",30.2,39.4
"Otañez, Michel","671305","2024","151",36.4,13.2,".291",".248",35.6,4.1,32.9,"75.723960541","92.549203014",39.9,46.8
"Foley, Jason","671345","2024","250",18.4,8,".277",".318",36.8,6.6,41.2,"78.215652333","94.6846625",22.1,49.1
"Bradley, Taj","671737","2024","578",26.6,8.1,".308",".316",34.9,10.2,42.9,"81.556942554","94.766375924",27.4,50.7
"Smith, Cade","671922","2024","289",35.6,5.9,".235",".249",39.2,8.4,42.8,"80.141377439","94.869903354",30.2,49.9
"Detmers, Reid","672282","2024","391",27.9,9.7,".370",".317",34.3,10.7,39.3,"80.195033","94.042631125",29.1,48.9
"Pérez, Cionel","672335","2024","238",19.3,11.8,".296",".297",29.6,5,34,"76.963449744","93.832232308",23.7,45.9
"Ort, Kaleb","672391","2024","93",28,4.3,".277",".268",23.8,6.3,36.5,"77.108641935","94.011532097",26.8,50
"Montero, Keider","672456","2024","412",18.7,7.5,".341",".348",34.6,7.6,37.9,"78.394926093","93.862829269",21.5,48.3
"O'Loughlin, Jack","672552","2024","47",12.8,10.6,".358",".391",38.9,8.3,47.2,"79.321363333","95.174652222",20.5,47.2
"Hernández, Carlos","672578","2024","129",20.9,12.4,".287",".310",30.6,9.4,38.8,"78.790978372","93.434648706",25.6,49.5
"Zerpa, Angel","672582","2024","240",20.4,8.3,".323",".327",27.8,7.1,43.8,"80.144588072","94.736351394",15.8,43.3
"Contreras, Roansy","672710","2024","298",18.8,10.4,".322",".342",32.9,9.7,43.5,"79.517262549","94.473753971",20.9,47.5
"Gómez, Yoendrys","672782","2024","54",18.5,13,".346",".343",36.1,13.9,50,"82.171283333","95.289379722",28.7,47.2
"Adon, Joan","672851","2024","48",12.5,8.3,".357",".330",24.3,8.1,29.7,"69.961371111","93.101360556",15.2,44.4
"Berroa, Prelander","672860","2024","83",31.3,15.7,".318",".239",25.6,4.7,18.6,"74.777498182","91.421739535",34.4,46
"Núñez, Dedniel","673380","2024","135",35.6,5.9,".234",".244",26.6,10.1,38,"76.682341795","94.547358974",34.7,57.6
"Matsui, Yuki","673513","2024","257",26.8,10.5,".283",".268",30.4,6.8,37.3,"77.502376296","93.964574969",31.8,50.4
"Senga, Kodai","673540","2024","20",45,5,".217",".339",55.6,22.2,55.6,"78.681838","96.373798889",30,54.8
"Leasure, Jordan","673929","2024","142",18.3,12.7,".366",".343",34,7.2,35.1,"78.728604792","93.544683053",26.6,48.4
"Bradford, Cody","674003","2024","308",22.7,4.2,".273",".299",35.3,8.9,34.8,"77.834812973","93.938793468",23.6,49.1
"Henry, Tommy","674072","2024","182",16.5,9.9,".414",".386",34.6,11.5,46.2,"81.22754","95.232340698",16.7,46.7
"Salazar, Eduardo","674285","2024","133",20.3,10.5,".338",".337",28.6,4.4,42.9,"74.491358478","95.377835385",23.2,45.3
"Bido, Osvaldo","674370","2024","259",24.3,10,".265",".261",32.5,4.3,27,"74.007599753","92.559819136",26.4,47.7
"Cruz, Steven","674444","2024","18",22.2,0,".049",".161",35.7,0,35.7,"82.57881","93.347277857",22.7,53.7
"Guenther, Sean","674944","2024","73",16.4,2.7,".167",".225",21.1,1.8,31.6,"79.72687069","93.011526667",19,47.7
"Curry, Xzavion","675540","2024","172",16.3,4.1,".309",".351",38,10.9,43.1,"79.568908986","94.509368321",20.8,51.2
"Grove, Michael","675627","2024","216",25,7.4,".308",".298",30.9,9.4,33.8,"76.042672857","93.625837194",26.4,46.3
"Mercado, Michael","675650","2024","64",15.6,14.1,".504",".462",45.5,22.7,47.7,"82.790606818","95.390348182",20.3,45.4
"Strider, Spencer","675911","2024","42",28.6,11.9,".365",".329",32,12,36,"75.549386923","93.5540176",33,51.1
"Howard, Spencer","675921","2024","144",18.8,9.7,".408",".349",35,8.7,44.7,"82.1198028","95.3186395",24,51.2
"Bolton, Cody","675989","2024","83",20.5,10.8,".330",".303",33.3,7,35.1,"75.299181379","93.526030877",24.8,42.6
"Junk, Janson","676083","2024","48",16.7,8.3,".566",".424",41.7,11.1,50,"79.117394444","95.570270571",15.1,53.1
"Snider, Collin","676092","2024","169",27.8,7.7,".288",".311",37.6,10.1,36.7,"72.702452407","93.378800187",30.2,52.4
"Criswell, Jeff","676105","2024","87",31,10.3,".353",".350",50,12,42,"74.816625","94.411011489",39,46.3
"Hancock, Emerson","676106","2024","266",14.7,7.1,".339",".371",39.6,9.9,46,"76.538445842","94.375983366",21.9,50
"Buttó, José","676130","2024","294",26.9,12.9,".260",".294",30.2,7.6,37.8,"78.053468953","93.911438421",32,43.8
"Walker, Ryan","676254","2024","308",32.1,5.8,".233",".254",31.3,6,30.2,"74.143548667","93.372112011",28.6,46
"Miller, Bobby","676272","2024","258",20.2,11.6,".411",".397",34.5,11.5,47.7,"81.357185581","95.547014269",23.5,46.1
"Cantillo, Joey","676282","2024","163",27,9.2,".321",".308",30.8,7.7,40.4,"78.602451538","93.98513835",31.1,43.5
"Garcia, Robert","676395","2024","251",29.9,6.4,".270",".250",29.6,3.1,30.2,"77.686503947","92.864831776",29.4,51.1
"Hurter, Brant","676428","2024","175",21.7,3.4,".240",".237",22.9,4.6,36.6,"77.293865781","93.860236875",19.7,48.1
"Bibee, Tanner","676440","2024","710",26.3,6.2,".299",".305",37.4,7,36.9,"77.504108675","93.719329103",26.8,51
"Whitlock, Garrett","676477","2024","75",22.7,9.3,".278",".325",44,6,36,"79.309856667","94.016792708",17,45.8
"Casparius, Ben","676508","2024","37",32.4,10.8,".309",".293",57.1,4.8,38.1,"78.872572727","93.574464286",34.7,48.1
"Faucher, Calvin","676534","2024","235",26.8,11.1,".299",".298",32.4,7.7,39.4,"79.359793857","94.07162446",27.9,43.6
"Vanasco, Ricky","676568","2024","15",6.7,0,".201",".303",21.4,0,35.7,"76.425352857","93.886680714",17.4,51.1
"Fleming, Josh","676596","2024","138",12.3,10.1,".334",".322",23.6,3.8,33.3,"74.968682692","93.077588462",18.8,46.8
"Zuber, Tyler","676604","2024","15",26.7,13.3,".346",".299",11.1,11.1,22.2,"83.079844","93.461545556",20.7,38.7
"Sammons, Bryan","676614","2024","104",17.3,8.7,".277",".330",36.8,9.2,31.6,"77.304880789","92.844556533",23.3,50.5
"O'Brien, Riley","676617","2024","46",23.9,17.4,".467",".385",42.3,7.7,42.3,"78.471166923","93.778012692",27.3,39.7
"Lazar, Max","676661","2024","54",16.7,3.7,".309",".340",41.9,4.7,44.2,"85.313992857","95.554789048",20,49.1
"Sears, JP","676664","2024","758",18.1,6.5,".324",".326",32.7,10.1,40.1,"78.173332182","94.366321275",21.8,48.7
"Cosgrove, Tom","676680","2024","76",19.7,7.9,".421",".341",30,4,38,"74.1543324","93.7176726",18.9,44.3
"Vest, Will","676684","2024","289",21.8,6.2,".261",".305",36.6,2.9,38,"77.72099951","93.836313088",24.3,49.9
"Stratton, Hunter","676702","2024","158",20.9,4.4,".297",".281",32.2,6.1,31.3,"76.05360375","93.397733694",27,52.3
"Crawford, Kutter","676710","2024","759",23.1,6.7,".304",".306",33.4,9.9,36.3,"77.710617066","93.646279363",25.3,52
"Hughes, Brandon","676714","2024","89",23.6,11.2,".457",".455",46.4,21.4,41.1,"71.808025714","94.675940893",27.2,45.1
"Mattson, Isaac","676755","2024","23",26.1,21.7,".219",".369",36.4,9.1,27.3,"69.989308333","93.353154545",23.9,46
"Marinaccio, Ron","676760","2024","99",25.3,10.1,".317",".317",27.9,8.2,39.3,"78.03127931","94.376782586",27.9,45.3
"Winn, Keaton","676775","2024","238",20.2,8.4,".354",".362",34.5,8.5,50.6,"83.763880641","96.123965",25.2,52.5
"Ashby, Aaron","676879","2024","119",27.7,8.4,".247",".276",31.6,6.6,36.8,"80.803238056","93.954311528",26.3,43.2
"Boushley, Caleb","676961","2024","20",5,10,".371",".391",17.6,11.8,41.2,"73.973884444","93.422775294",6.5,49.2
"Brown, Ben","676962","2024","222",28.8,8.6,".268",".320",34.1,10.9,51.4,"81.645372464","95.668522336",31.4,46.5
"de Geus, Brett","676969","2024","52",13.5,7.7,".382",".333",42.1,2.6,34.2,"74.838280526","93.196867297",18.4,44.8
"Meyer, Max","676974","2024","248",18.5,7.7,".381",".339",27.2,13.9,47.8,"78.957991111","95.543548944",23.9,47.5
"Crochet, Garrett","676979","2024","595",35.1,5.5,".280",".265",34.5,9.2,38.8,"76.536271919","94.146127471",33,53.2
"Walker, Josh","677020","2024","56",19.6,12.5,".338",".320",39.5,7.9,36.8,"73.649997895","93.406570789",25.7,47
"Nardi, Andrew","677053","2024","210",33.3,8.6,".312",".261",33.9,7.4,34.7,"77.755849492","93.378505085",31.1,51.8
"Kelly, Zack","677161","2024","241",25.3,11.2,".300",".322",35.1,9.9,31.1,"76.0100832","93.197603267",28.1,46.5
"Bruihl, Justin","677865","2024","27",18.5,3.7,".421",".288",25,5,60,"81.670961","95.241225",25.4,59.6
"Cecconi, Slade","677944","2024","338",18.9,5,".366",".329",36,10.3,36.4,"78.3622732","94.005374217",19.6,49
"Hill, Jaden","677955","2024","45",13.3,8.9,".302",".276",15.2,3,42.4,"83.652215625","93.521420645",20.5,48.3
"Rocker, Kumar","677958","2024","55",25.5,10.9,".307",".282",32.4,2.9,47.1,"81.456911176","93.804493939",27.4,48.6
"Weathers, Ryan","677960","2024","367",21.8,6.5,".303",".316",32.7,8.3,38.2,"78.779545952","94.321363147",26.1,46.4
"Dobnak, Randy","677976","2024","45",15.6,11.1,".343",".321",30.3,6.1,30.3,"79.067731875","93.885787188",17.3,44.3
"Halvorsen, Seth","678020","2024","46",28.3,4.3,".250",".255",26.7,6.7,46.7,"83.160574667","95.304083333",30.7,49.4
"Kerr, Ray","678061","2024","103",26.2,6.8,".390",".342",50,12.1,45.5,"80.028974375","95.36998746",35.5,48.6
"Hernández, Daysbel","678226","2024","74",35.1,13.5,".221",".244",27,2.7,27,"73.804452778","92.388933333",34.8,47.9
"Bellozo, Valente","678368","2024","295",14.9,7.1,".338",".350",34.2,11,42.1,"79.517869823","94.499034159",19.5,45.4
"Bello, Brayan","678394","2024","702",21.8,9.1,".319",".328",34.2,7.4,41.1,"76.384630975","94.524067665",25.9,46.3
"Rodríguez, Randy","678495","2024","221",24,8.1,".301",".279",26,7.5,37.7,"76.90087875","93.790205",29.6,48.1
"Ferrer, Jose A.","678606","2024","129",19.4,4.7,".245",".257",21.9,1,47.9,"80.350325625","95.012319895",22,48.7
"Henriquez, Ronny","678692","2024","82",18.3,6.1,".312",".345",30,8.3,50,"82.812493667","94.925911833",24.3,50.2
"Peralta, Luis","678821","2024","49",28.6,10.2,".238",".273",39.3,0,35.7,"84.181178571","93.448092593",17.8,40.3
"Teng, Kai-Wei","678906","2024","55",12.7,14.5,".410",".404",30.8,10.3,51.3,"77.7857625","95.296153333",20.2,41.2
"Pennington, Walter","679156","2024","84",20.2,13.1,".342",".355",42.6,7.4,44.4,"78.099033462","94.982818846",26.5,45.8
"Orze, Eric","679358","2024","11",9.1,18.2,".537",".385",28.6,14.3,42.9,"82.37532","95.357094286",11.1,42.9
"Marsh, Alec","679525","2024","548",22.4,7.1,".325",".344",38,9.6,40.9,"78.827178162","94.623945041",23.5,47.6
"Martinez, Justin","679885","2024","308",29.5,11.7,".269",".274",27.9,2.8,31.8,"74.432244483","93.228166034",34.3,47.5
"Rodriguez, Grayson","680570","2024","491",26.5,7.3,".310",".304",36.9,7.8,39.7,"78.512590063","94.106694844",30,50.2
"Woods Richardson, Simeon","680573","2024","569",20.6,8.4,".305",".315",35.7,8.2,36.2,"78.06318392","93.54377801",22.2,49.8
"Gray, Josiah","680686","2024","44",20.5,11.4,".474",".376",36.7,13.3,50,"80.211313333","94.690113667",30.6,48.3
"Bradish, Kyle","680694","2024","163",32.5,9.2,".261",".259",31.9,6.6,28.6,"73.161206222","92.295026556",26.9,42
"Sandlin, Nick","680704","2024","246",27.6,11,".328",".326",29,11,42.8,"81.073197324","95.121476028",33.5,47.1
"Parker, Mitchell","680730","2024","646",20.6,6.7,".311",".323",35.3,8.1,38.9,"79.509350699","94.140672817",22.3,51.4
"Burke, Sean","680732","2024","76",28.9,9.2,".258",".309",34,8.5,40.4,"81.316180417","93.76043383",28.8,49.5
"Wrobleski, Justin","680736","2024","154",16.9,10.4,".361",".385",44.1,11.7,36.9,"79.894842182","94.253606727",22.3,46.1
"Winder, Josh","680739","2024","38",26.3,2.6,".228",".255",32,4,36,"73.8728","92.778336",34.3,47.5
"Bowlan, Jonathan","680742","2024","17",17.6,17.6,".639",".388",36.4,9.1,36.4,"74.346545","93.153165455",31.3,47.1
"Madden, Ty","680744","2024","101",16.8,7.9,".322",".318",34.7,8,37.3,"81.201440811","93.670301081",24.4,50.9
"Vodnik, Victor","680767","2024","320",20.3,11.6,".322",".341",27.6,7.8,49.3,"81.212304393","95.271991729",21.5,44.1
"Holman, Grant","680880","2024","73",21.9,12.3,".327",".287",29.8,0,25.5,"72.176527917","92.355334894",28.5,46.9
"Schwellenbach, Spencer","680885","2024","500",25.4,4.6,".286",".288",35.2,4.9,39.8,"75.644253882","93.853559824",27.4,53.1
"Neely, Jack","680891","2024","28",25,7.1,".385",".365",31.6,10.5,47.4,"83.234475","94.646404737",42.3,53.1
"Nastrini, Nick","680897","2024","174",14.9,20.7,".373",".383",30.6,12.6,31.5,"76.696873393","93.450647928",28.8,39.8
"Scott, Christian","681035","2024","197",19.8,6.1,".318",".327",37.1,10.5,35.7,"78.550568451","94.142890704",21.6,51.2
"Bush, Ky","681066","2024","87",12.6,18.4,".382",".352",32.2,3.4,49.2,"80.416772069","94.648925789",22.1,41.5
"Vásquez, Randy","681190","2024","431",14.4,6.7,".360",".370",38.7,8.7,39.6,"76.956422711","94.432349758",18.7,49.7
"Silseth, Chase","681217","2024","38",31.6,10.5,".370",".378",61.9,14.3,47.6,"82.748367273","96.314221905",32.4,42.5
"Arrighetti, Spencer","681293","2024","632",27.1,10.3,".332",".312",38.3,7.7,39.8,"77.934348615","94.124621851",27.7,47.2
"Burrows, Mike","681347","2024","14",14.3,21.4,".357",".403",11.1,11.1,44.4,"80.665072","94.801288889",12.1,48.5
"Varland, Gus","681402","2024","115",23.5,7,".324",".300",38,5.1,39.2,"79.55487641","93.923339351",24.5,47.5
"Little, Luke","681432","2024","109",25.7,16.5,".282",".296",15.3,3.4,40.7,"75.721074138","93.68350431",26.8,35.8
"Leahy, Kyle","681517","2024","191",17.3,5.2,".270",".325",33.3,6.1,43.5,"79.33400411","94.532200616",22.3,52.2
"Fernandez, Ryan","681676","2024","285",24.9,11.2,".291",".296",35.6,7.2,33.9,"78.88783427","93.727534407",31.5,47.9
"Roberts, Ethan","681799","2024","118",22,8.5,".341",".323",40.7,7.4,43.2,"81.699473171","94.862840247",27.2,45.8
